dataset,dataset_version,split,official_image_id,file_name,width,height,annotation_file_sha256,image_sha256,image_status
AI-TOD-v2,2.0 official annotations,train,3198,1418__0_1800.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,2834,1418__0_600.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,6039,1418__1200_2400.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,7048,1420__0_600.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,3606,14213.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,3236,1422__0_1200.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,10453,1422__0_1800.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,1498,1422__0_600.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,1441,1422__1200_2258.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,10088,1422__1800_1800.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,10151,1422__2400_1200.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,635,1422__2400_2258.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,8861,1422__2400_2400.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,9240,1422__2400_600.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,7057,1422__2493_0.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,6780,1422__2493_1800.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,10714,1422__2493_2258.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,10941,1422__2493_2400.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,3516,1422__2493_600.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,10803,1422__600_2258.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,4054,1422__600_2400.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,6648,14242.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,10661,14246.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,4438,1425__0_0.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,2711,1425__0_2400.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,5155,1425__1200_2400.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,2119,1425__3000_0.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,8345,1425__3000_600.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,7838,1425__3113_0.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,8571,1425__600_0.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,2134,1425__600_2400.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,239,14271.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,3349,1428__0_2352.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,3358,1428__0_2400.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,8527,14290.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,9584,142__0_1911.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,10843,142__1800_600.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,8649,142__2576_600.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,5817,1430__0_1200.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,3048,1430__0_2400.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,479,1430__0_600.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,2030,1430__1200_2400.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,6026,1430__1800_0.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,1860,1430__1800_600.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,5581,1430__2400_2400.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,8573,1430__2494_0.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,2050,1430__2494_1200.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,8120,1430__2494_2258.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,842,1430__600_1800.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,8606,1431__0_2351.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,1706,1431__1200_2351.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,5059,1431__1800_1800.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,241,1431__1800_2351.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,2654,1431__3000_1200.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,10660,1431__3000_2400.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,4786,1431__3000_600.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,6857,1431__600_2400.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,506,1432__1200_1800.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,1815,1432__1800_1800.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,10999,1432__2400_1200.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,10444,1432__3000_0.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,7111,1432__3000_1800.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,1138,1432__3114_600.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,9126,1432__600_0.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,3652,1432__600_1200.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,7891,1436__0_0.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,2738,1436__0_1800.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,6476,1436__0_2400.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,9909,1436__0_600.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,3412,1436__1200_0.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,10270,1436__1200_1200.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,2018,1436__1200_2400.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,294,1436__1800_0.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,10918,1436__2400_0.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,1539,1436__2400_600.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,7404,1436__2494_0.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,250,1436__2494_1200.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,10294,1436__2494_1800.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,3808,1436__2494_2400.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,6013,1436__2494_600.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,4926,1436__600_0.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,1236,1436__600_1200.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,3293,14384.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,7598,1440343e8.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,5015,14406.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,5229,1441__0_1800.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,10795,1441__1200_0.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,5873,14439.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,10045,14449.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,1678,1444__0_1200.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,4745,1444__0_2400.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,10654,1444__0_600.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,4698,1444__1200_2400.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,7432,1444__1800_1200.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,9386,1444__1800_2348.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,1321,1444__1800_2400.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,231,1444__3112_1800.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,4089,1444__600_1200.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,11139,1444__600_1800.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,6100,1444__600_2348.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,872,14451.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,5160,1445__0_1200.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,7671,1445__0_1800.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,10204,1445__0_2349.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,1551,1445__1200_1200.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,5366,1445__1200_1800.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,10059,1445__1200_2400.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,10480,1445__1800_1800.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,9769,1445__600_2349.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,575,1445__600_2400.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,8271,1445afe8a.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,4694,1446__0_0.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,6484,1446__0_1200.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,3441,1446__0_600.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,1126,1446__1200_2014.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,5731,1446__1200_600.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,5863,1446__1800_0.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,4740,1446__2157_0.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,10312,1446__2157_1800.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,6430,1446__2157_2014.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,3907,1446__600_1200.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,4432,1446__600_2014.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,3671,14475.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,1255,14493.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,553,1449__0_0.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,11037,1449__0_1800.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,10560,1449__0_2010.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,8935,1449__0_600.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,8008,1449__1200_0.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,228,1449__1800_1200.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,1992,1449__1800_600.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,9726,1449__2269_0.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,10216,1449__2269_1200.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,2673,1449__2269_1800.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,8829,1449__2400_0.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,115,1449__2400_1200.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,8780,1449__2400_1800.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,1024,1449__2400_600.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,6894,1449__600_0.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,7023,1449__600_1200.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,4362,144__0_1200.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,4032,144__0_1800.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,6373,144__0_600.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,2735,144__2400_1806.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,5000,144__600_1806.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,3020,1450__0_0.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,702,1450__0_1200.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,500,1450__0_600.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,9945,1450__1200_1200.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,8054,1450__1800_1800.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,11201,1450__1800_2400.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,8635,1450__3000_2400.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,2809,1450__3112_2348.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,10574,1450__600_1800.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
AI-TOD-v2,2.0 official annotations,train,7273,1450__600_2348.png,800,800,ed7b37a1187b496b96943fa46c15aab39656d59eaf501192d85178354b637b2e,,NOT_ACQUIRED
