source_id,sequence_id,original_path,derived_path,split,augmentation_id,image_hash,annotation_hash,width,height,num_objects,exposure_status
bb_V0014_I0003680,bb_V0014,,data/train/images/bb_V0014_I0003680_jpg.rf.51dbb2d07be4bd7a117edc0fa0da6622.jpg,legacy_train,51dbb2d07be4bd7a117edc0fa0da6622,f393de1e1c14b983c6f2b537542f2383d1bd4f30eff8eb5c7a704aff141617b6,a8b5afb7e67cac284f49df70df424f47ff5f1a7c00670eabc79fbe77a1228c6d,1920,1080,4,historical_train
bb_V0014_I0003680,bb_V0014,,data/train/images/bb_V0014_I0003680_jpg.rf.926549ab2b80c22b5a259e4f4c5e56d8.jpg,legacy_train,926549ab2b80c22b5a259e4f4c5e56d8,3c6fc145a414d790af6fbec141f5d33afe7b1839b9c15d413f7ba9f366788048,71fb28dffa042000d22a183f10bc51fa48549d9abbc09e041a4b88dfda69eafa,1920,1080,4,historical_train
bb_V0014_I0004280,bb_V0014,,data/train/images/bb_V0014_I0004280_jpg.rf.8805f425f89819c10a12e7237848f37a.jpg,legacy_train,8805f425f89819c10a12e7237848f37a,8ae5ea27bc66754a8ac4594322c5db4f0ffc72d1c04919dc2453920f9ce54922,967d58313db3df6814d780699ffd71e325582fc11382f4fb5df072beb9fc76ff,1920,1080,4,historical_train
bb_V0014_I0004280,bb_V0014,,data/train/images/bb_V0014_I0004280_jpg.rf.a43b57284d10a4ace2feb14f62ce7177.jpg,legacy_train,a43b57284d10a4ace2feb14f62ce7177,f93e2607881ca99cdc5f2d34d64c65e47113d3876a4061a0bf4e41e5ef894ceb,73a482bbd63a79f8bdcd94d833d72bcef0742102588ba02a7c22fa2309d99186,1920,1080,3,historical_train
bb_V0014_I0004280,bb_V0014,,data/train/images/bb_V0014_I0004280_jpg.rf.c27166d26396facd09f791adfeeba250.jpg,legacy_train,c27166d26396facd09f791adfeeba250,22f2d2c06d56bf376c6e4595423bfba9e39d9fd13d70ed1dd162e37784e32460,ba725ed048f7cb993ea49eed729dfd0b9c0db51b5a1feb2b819d4cb6e43b44f4,1920,1080,3,historical_train
bb_V0014_I0005160,bb_V0014,,data/train/images/bb_V0014_I0005160_jpg.rf.31a5cdb9734c7c5d8cb77f3da2976369.jpg,legacy_train,31a5cdb9734c7c5d8cb77f3da2976369,00acfc3d1e13ff3f1e59938253b0075db43eada050f060afed3704da2d4ffd4c,6800d84c5e03e17590e97c726965d98b8cf2908d40fab5bff1e7208f28e2bdd0,1920,1080,26,historical_train
bb_V0014_I0005160,bb_V0014,,data/train/images/bb_V0014_I0005160_jpg.rf.65cd2250c83663d4c7fe1e757dece1df.jpg,legacy_train,65cd2250c83663d4c7fe1e757dece1df,27a01c7ffb9c9b48c16e993fb466c7c78e15c1c419a7aa6e62a25d8fc58fa85a,640444450f80454f8caaff0bc4ec4390b080f0cb6ce8afd2520bba94f0b3b7b4,1920,1080,26,historical_train
bb_V0014_I0005160,bb_V0014,,data/train/images/bb_V0014_I0005160_jpg.rf.6b9c14e0e6fd7e15d3e14acdf8f5b907.jpg,legacy_train,6b9c14e0e6fd7e15d3e14acdf8f5b907,2e32e19ae2a4ba2f9a976dc8f6ec6804205e9818a7d4910772c781335246b03e,40322ecc987aaad40776830a3abb786d1bab2b1f44ba76848aaa65fa42298d87,1920,1080,26,historical_train
bb_V0014_I0005520,bb_V0014,,data/train/images/bb_V0014_I0005520_jpg.rf.4112a62f9cb78cef0f1b5cce06d0aa98.jpg,legacy_train,4112a62f9cb78cef0f1b5cce06d0aa98,065a1448321d8dc602552d7d352300cff7bad0e3ba6f3f94a69009e4794ff0e0,7a3cfd0d8744644a6699b1c5ac66de5eb66d1ff12b017bb2616ca48fe587f0ea,1920,1080,30,historical_train
bb_V0014_I0005520,bb_V0014,,data/train/images/bb_V0014_I0005520_jpg.rf.6a81058d0679d71c37ffd6220c7a4d1c.jpg,legacy_train,6a81058d0679d71c37ffd6220c7a4d1c,a0ba3509034183f4062f1b9aeedaf9fb08c88e377923db5c9a62c99c44047643,aa614b403abf210e653752692c23da4de26333d36f8d423ab2925c39793eba11,1920,1080,30,historical_train
bb_V0014_I0005520,bb_V0014,,data/train/images/bb_V0014_I0005520_jpg.rf.83c3ec0043241163ac290eb57fac7d62.jpg,legacy_train,83c3ec0043241163ac290eb57fac7d62,e5384f7dd00faa13f75071886c1eaa7543e2f03436e4f1a0bf1436d582581772,bf9af9f8fab054165de95c936ffc125957e8fb3fa6f51e217cc83fe30e3391ca,1920,1080,30,historical_train
bb_V0014_I0005640,bb_V0014,,data/train/images/bb_V0014_I0005640_jpg.rf.20a49ac3d4972a72047537d4d8079c8a.jpg,legacy_train,20a49ac3d4972a72047537d4d8079c8a,70ee79839a53b844cd8f87d854766ad866e082302f74c1c8208a679be8d20f37,82de34f847a261a0c98e614555a65c24765dd3c70e32c4257426a01269a722d7,1920,1080,28,historical_train
bb_V0014_I0005640,bb_V0014,,data/train/images/bb_V0014_I0005640_jpg.rf.bb375c504bb3c28effdc258041b95ca0.jpg,legacy_train,bb375c504bb3c28effdc258041b95ca0,97ea5fabd86f8f76a0b6a2faf892ae1929100f0af9203f04b53b730f1a033573,a190a90917d23be27b6e1e11ad3a4b174b917ff8956ee8725ab97decca2866cd,1920,1080,28,historical_train
bb_V0014_I0005640,bb_V0014,,data/train/images/bb_V0014_I0005640_jpg.rf.efa1ab70e89c57c3dea40cbd5a140ce3.jpg,legacy_train,efa1ab70e89c57c3dea40cbd5a140ce3,d3ceddbde26158268d1ecc1b2e6daf7a1a3cb73cfb03a72abd0539639e3f0ef9,827b5a2e5a595c628f61f3c86f8a191094e02d7ec4b87b68457122ba4f2fd961,1920,1080,28,historical_train
bb_V0016_I0000760,bb_V0016,,data/train/images/bb_V0016_I0000760_jpg.rf.32a7cdf2051c09d7e592b086419ca98e.jpg,legacy_train,32a7cdf2051c09d7e592b086419ca98e,43bf30f8ecacf091b9f33a21a8a72b0595ce77b3bdef4abd4b2b4a637bbfe890,6ee79f8ccf63437aff5dbc7bc892ecb54507f7cd0de075cfafea4b6f1a3b666a,1920,1080,4,historical_train
bb_V0016_I0000760,bb_V0016,,data/train/images/bb_V0016_I0000760_jpg.rf.8a26d14a110dce072cb8961f4a896f54.jpg,legacy_train,8a26d14a110dce072cb8961f4a896f54,e0b03781e54c7c4c67b5b536dcd3aaa80a7e33719e013be312d64dde55ea8e45,e69afb7cfd34b548bc9e8769bd8bf07b0f9f988d76652543f0266ab0966537e3,1920,1080,4,historical_train
bb_V0016_I0000760,bb_V0016,,data/train/images/bb_V0016_I0000760_jpg.rf.d91fa66c76acd26a4d47c37c88882905.jpg,legacy_train,d91fa66c76acd26a4d47c37c88882905,a8c35f63dd877a25744e20dc57afbff36b42ba72d5f9b01c2dd838bc99754327,f51b401c3dd0d27ce20c969c5e73142f2053b10d22447d2ea9e5b727f4e07d4b,1920,1080,4,historical_train
bb_V0016_I0000920,bb_V0016,,data/train/images/bb_V0016_I0000920_jpg.rf.0590d0a0f574be8ca67901bc5088cbcb.jpg,legacy_train,0590d0a0f574be8ca67901bc5088cbcb,621fff431cf71718fccbe0c40a858af7f5df530d7a120780fdb07d184e94846c,24880d52713fcb8bf3fe823865e8b1cd5e126dad0f4d7c6be88f98a695fd7dc5,1920,1080,2,historical_train
bb_V0016_I0000920,bb_V0016,,data/train/images/bb_V0016_I0000920_jpg.rf.8e12bb9152fae5a760e4571d7efa74e5.jpg,legacy_train,8e12bb9152fae5a760e4571d7efa74e5,a1cfb450eed7056d57b97e77a634084fb2d04a1e5af37c1f572673c81d388a6c,a465f1753988307c54bb1fe8655676207020f154e09c5fc9c6381f8b4a8b4b1a,1920,1080,2,historical_train
bb_V0016_I0000920,bb_V0016,,data/train/images/bb_V0016_I0000920_jpg.rf.f27045715f19e0ed9eab9486b0528cf4.jpg,legacy_train,f27045715f19e0ed9eab9486b0528cf4,abdac890628c307158a1d96cf53e80825d14d9428581819936f5a8a72f11f26c,f32b7248f8bd9b12962fda790d7dbfa967677c8e9aeeb4530952b06c86bdd654,1920,1080,2,historical_train
bb_V0016_I0001280,bb_V0016,,data/train/images/bb_V0016_I0001280_jpg.rf.26d3e9b44890984cdebb35da584882c6.jpg,legacy_train,26d3e9b44890984cdebb35da584882c6,992b24865f4e422b999bd03a789388fd8e3a44476e2741312555f376f5a52afc,953bd850fdab30f08952125428f98fb89bb057b1d16847429a9a7bea67d6e668,1920,1080,4,historical_train
bb_V0016_I0001280,bb_V0016,,data/train/images/bb_V0016_I0001280_jpg.rf.ce550d3f8b07d7bb3b3ac28c606f8aa1.jpg,legacy_train,ce550d3f8b07d7bb3b3ac28c606f8aa1,72ac96068a977c07c3326fe0a647e20a8ee4e95a60d219c51c47604c0574dcef,21200dd2e71698bccd71e396de4f105f92b9f754780599ead8ca970107122d99,1920,1080,4,historical_train
bb_V0016_I0001280,bb_V0016,,data/train/images/bb_V0016_I0001280_jpg.rf.d23e0b72a7d62e0a3ad37e0184c52855.jpg,legacy_train,d23e0b72a7d62e0a3ad37e0184c52855,07b49a98af7532c2fbe753e4c60a4082e66f6d20938d177001dbd2d267a4c5a3,086708a816e010267079271c6d9961ebe3b145ae19ee0a15b0b1e33567d3439c,1920,1080,4,historical_train
bb_V0016_I0001440,bb_V0016,,data/train/images/bb_V0016_I0001440_jpg.rf.2b7b9883241f28ce6d4ab4c938db9462.jpg,legacy_train,2b7b9883241f28ce6d4ab4c938db9462,6a29032fb3005bb1738696fd46f0d190b5e33e335f8762fcd89c67f64d4b3253,eae4fbf06f5cae6b8cbb8359981166d2fb42b206704d07567dc8346f62e75e4f,1920,1080,4,historical_train
bb_V0016_I0001440,bb_V0016,,data/train/images/bb_V0016_I0001440_jpg.rf.53d1c931f62f6c11e2eeffb6269bae7b.jpg,legacy_train,53d1c931f62f6c11e2eeffb6269bae7b,d51154eb6cb07a72096df10a73df7bd5200300f19dbca8f8cdd78bb6c8687d37,8caecfd2a90ff695599c4f322ae962cbc0778a4ac3322ec59028aaa41cab6659,1920,1080,4,historical_train
bb_V0016_I0001440,bb_V0016,,data/train/images/bb_V0016_I0001440_jpg.rf.e2622183223cbc1c8f53f4b19b8194ff.jpg,legacy_train,e2622183223cbc1c8f53f4b19b8194ff,7745a9f825e9518dbae25cdcd4b35c5563e17c3cb078406b05258592bfc27d42,354f14029219950acb978122c55637dfc380f5c265657a3ddfab9d2f15289c95,1920,1080,4,historical_train
bb_V0016_I0001600,bb_V0016,,data/train/images/bb_V0016_I0001600_jpg.rf.218c40a07ab700bad74cec7914a05c27.jpg,legacy_train,218c40a07ab700bad74cec7914a05c27,974d52dc2622ee5b03c8fdb5a40afbbee3dc0f741ec6918146eb4e3f5a0fc93c,d6fe5a37d940c4e89e3984d2eed6653e639ddaefde03f06cd677033021eb9559,1920,1080,4,historical_train
bb_V0016_I0001600,bb_V0016,,data/train/images/bb_V0016_I0001600_jpg.rf.891cb8dfa9e5c1e0d5cc8ac9dcf40735.jpg,legacy_train,891cb8dfa9e5c1e0d5cc8ac9dcf40735,a62d690e10cda5bbc045f031a3986ded774e31341467a0ef79835fd4e6b9c255,527112537032afa4d9b564aa975d7d956db85b0be69bc69099bef21756b55183,1920,1080,4,historical_train
bb_V0016_I0001600,bb_V0016,,data/train/images/bb_V0016_I0001600_jpg.rf.bb00fecc48c8456386ffae83a36821d9.jpg,legacy_train,bb00fecc48c8456386ffae83a36821d9,ba42824561f49527d08adc2bc173ce690144dc99445d2558e2febd8eeabab08e,b42e857f87c737f53c4f2ebc1bdd347ff680c9e63351b2c4dc7b23690d8856c3,1920,1080,4,historical_train
bb_V0016_I0001760,bb_V0016,,data/train/images/bb_V0016_I0001760_jpg.rf.5c9c18d33fc34a946183af62a6b75016.jpg,legacy_train,5c9c18d33fc34a946183af62a6b75016,61ded37d4c290d8932fd0a02e52f32e3b818a225148fa6911f7c02dac8cd7fd8,bb1ee7b883592264f2ce0791dd234d315bb3bb6d6752096862af4a9f622a2956,1920,1080,4,historical_train
bb_V0016_I0001760,bb_V0016,,data/train/images/bb_V0016_I0001760_jpg.rf.cb591f23e0c5c772da63522d2e565a7e.jpg,legacy_train,cb591f23e0c5c772da63522d2e565a7e,d15639d6fce0c106016cc731197289b2f91c00693baf39afbeb1292c6a77ed4b,f52897528d1f4f997578361cc3d9dbe95715d75645f2fe37c8e0da738e1a54bc,1920,1080,4,historical_train
bb_V0016_I0001760,bb_V0016,,data/train/images/bb_V0016_I0001760_jpg.rf.fab10371431955c30386bb6a92ec4268.jpg,legacy_train,fab10371431955c30386bb6a92ec4268,d3abfb4a44606a21a70c759174889ac00cf416f9513d241a1f5b3ffc586a8615,083a233c3fb6e35d3212d11ddcfb663e93cebacc9bbe726c0794e65bf9c70d31,1920,1080,4,historical_train
bb_V0016_I0001800,bb_V0016,,data/train/images/bb_V0016_I0001800_jpg.rf.c83f4c32562e94b4c2926ec3f65bbebc.jpg,legacy_train,c83f4c32562e94b4c2926ec3f65bbebc,4ebb4bd41437109d60e1b7a9d2725f00dcacba2339d5550cb38cc54884aec248,f76acdeeeab167a53bbc8ed37e4f7c0bde0ce4cedfd8fc84ec97e5f9c22936ab,1920,1080,1,historical_train
bb_V0016_I0001800,bb_V0016,,data/train/images/bb_V0016_I0001800_jpg.rf.d99ae2ca2aff8a929c03fc1b6f51ab4e.jpg,legacy_train,d99ae2ca2aff8a929c03fc1b6f51ab4e,6fd1016446f3a34b152f627240f2e73bfcdd137bc9e5286d9007405de9f4863e,3a4af52a40ea5a2c7eab09504d3756e1989b8a1c93c25d10f7ff6467e884398d,1920,1080,1,historical_train
bb_V0016_I0001800,bb_V0016,,data/train/images/bb_V0016_I0001800_jpg.rf.f38357f516bb6f39c085e49189c2158e.jpg,legacy_train,f38357f516bb6f39c085e49189c2158e,a58b16d1f2b2764cfed67110b09c16666ae64e18213edfcf15cf3a9bae871a0a,83e315234cd5fb83ab00f69965777e26311167c8d01c618fe494a3e63fc1f3e3,1920,1080,1,historical_train
bb_V0016_I0002720,bb_V0016,,data/train/images/bb_V0016_I0002720_jpg.rf.376838333e0a877335941c4726933e81.jpg,legacy_train,376838333e0a877335941c4726933e81,d2a188b5c338ad84c410411d980a0b1ae7b0ea7bbb8484cc2d8c2b73b9f1e3f4,cf375fff24ae54ade3346d63790062713f6151a588aedab3dc1355bb99a35e40,1920,1080,8,historical_train
bb_V0016_I0002720,bb_V0016,,data/train/images/bb_V0016_I0002720_jpg.rf.433907d17996fe613546c4dfc7c3d6da.jpg,legacy_train,433907d17996fe613546c4dfc7c3d6da,61f09c39efe67c912dae3b9d4fca8ffda5b8d82d232260332f7928412190b705,250dc88ab60312f88a451b611984d41cfb60e8bacfa2fa4de386aab8ddee4bf2,1920,1080,8,historical_train
bb_V0016_I0002720,bb_V0016,,data/train/images/bb_V0016_I0002720_jpg.rf.f768f9f2017b013e28a846328f28b901.jpg,legacy_train,f768f9f2017b013e28a846328f28b901,7aac5dad12bb57604960dda6e4ece99c415d59b92772edd448fe6c894c4621dd,d9821f3d4f092c0a9af95b26523dd1b856ad23ffaca569c867e3b37d5a771f37,1920,1080,8,historical_train
bb_V0016_I0002760,bb_V0016,,data/train/images/bb_V0016_I0002760_jpg.rf.0f51f3423832dafd60bf900643adc695.jpg,legacy_train,0f51f3423832dafd60bf900643adc695,06f7cacfbbc2b509ce6254e0cd68d28ccb2172ba501d8f17105070297394359d,f549c034b7bf04bd577d702866307312cc702e09c2f35231777190219ff3b944,1920,1080,31,historical_train
bb_V0016_I0002760,bb_V0016,,data/train/images/bb_V0016_I0002760_jpg.rf.6422cd8af95d5b0fa9d94aaf516eab44.jpg,legacy_train,6422cd8af95d5b0fa9d94aaf516eab44,3d241d31c8f54d7d361b836239f856fa317984387488704e8eff6c66a6ffa4fe,455904f9a8a2d39fa770ad0a910ca82e389369fb8c7ca54c752bdc7dcdc643fa,1920,1080,32,historical_train
bb_V0016_I0002760,bb_V0016,,data/train/images/bb_V0016_I0002760_jpg.rf.7516d5af29b4db63906b7f8a6450ec95.jpg,legacy_train,7516d5af29b4db63906b7f8a6450ec95,60534190c39376773baa560e9bcc5a79f72714a996154b0f84b124a38503de9c,76344a86a12b21bccad2cf55b5d48ab1bc714ab4ca526a4f0a16fea77f1a27ab,1920,1080,32,historical_train
bb_V0016_I0003120,bb_V0016,,data/train/images/bb_V0016_I0003120_jpg.rf.0059ee993b92f434e6175ed7648936b5.jpg,legacy_train,0059ee993b92f434e6175ed7648936b5,8a6ff080f91ae86b51a3d46845ea6d3905b884c97b82fe245854a7a2e7c600eb,116ab72b73588bd919d1710e8828c47d166aea88931fb7af0d39c2ebc1d9a05f,1920,1080,10,historical_train
bb_V0016_I0003120,bb_V0016,,data/train/images/bb_V0016_I0003120_jpg.rf.7184977479e29ea70d2ce615fd8ed11e.jpg,legacy_train,7184977479e29ea70d2ce615fd8ed11e,a767e127b6ecb5bfaac95e429bcd081eeb1d668d24ddbd414b34a0dac8121e71,f1332467c1754bfd5362340460a396dfdfd3d187220839ffdc42f8421a6d729e,1920,1080,15,historical_train
bb_V0016_I0003120,bb_V0016,,data/train/images/bb_V0016_I0003120_jpg.rf.fe0b0d4397a58acf58685cb4be09f350.jpg,legacy_train,fe0b0d4397a58acf58685cb4be09f350,aa10c1dd3c3e1189586f3babb1f759a3c9bfcd1f0998eed46d2261d76a6734db,c86af6dee628f4fd7e709f314e98771c30237044f5c27c0ce78f21a39b41396e,1920,1080,13,historical_train
bb_V0016_I0003240,bb_V0016,,data/train/images/bb_V0016_I0003240_jpg.rf.a19053cd2ce67574f6744ff1477a8df2.jpg,legacy_train,a19053cd2ce67574f6744ff1477a8df2,806b1d61b8b073744ac79f2a6fd9a16aff8b3fa901139db5bd77aaab983520e8,986d64a75fd725d1509f517a9c5636ff2ac48164e0c2dfe28e1cacb2e14ffc1e,1920,1080,2,historical_train
bb_V0016_I0003240,bb_V0016,,data/train/images/bb_V0016_I0003240_jpg.rf.c78ab4677860cc583d8500af2147ed3f.jpg,legacy_train,c78ab4677860cc583d8500af2147ed3f,4a564b998f636751c0f9608942a9da8b12fe969f9826b8b673e96c65d35281f1,ad635cde66a3a48dc48ec2d8a631a2390688ed6cda761d4cd2f92274266b60dd,1920,1080,2,historical_train
bb_V0016_I0003240,bb_V0016,,data/train/images/bb_V0016_I0003240_jpg.rf.f29a28ed260b33463065fbccfbeb8e0e.jpg,legacy_train,f29a28ed260b33463065fbccfbeb8e0e,e159fd6c09486cbf178620a542259b834cba3cd464790bff4d4de2f0dae90e77,c21f77bd2e8634c285e91382a5508e70049d083a59ef4d2946588056581bcb95,1920,1080,2,historical_train
bb_V0016_I0003720,bb_V0016,,data/train/images/bb_V0016_I0003720_jpg.rf.3c5ce92422f2d087c053638c3c783609.jpg,legacy_train,3c5ce92422f2d087c053638c3c783609,475a6f1ac4f0e2563eef73a8786e08f0eaa00f68f9e43ad4c38824cbb3b25914,934a76813ac95fe3f559c9d8e75c1a63e241afd3549a3ca67ae5f2aec79fbaa6,1920,1080,14,historical_train
bb_V0016_I0003720,bb_V0016,,data/train/images/bb_V0016_I0003720_jpg.rf.71d10e248d5e9d9ffe3b77e7d116868f.jpg,legacy_train,71d10e248d5e9d9ffe3b77e7d116868f,9df2c8ed298763c6a39b92dda369f1ff78870365463ef64588bc840a18b8adcb,a0cedd4a7b10b4c66cf9336cde74089126de716423cfd1f5e33aea56efc51de4,1920,1080,14,historical_train
bb_V0016_I0003720,bb_V0016,,data/train/images/bb_V0016_I0003720_jpg.rf.78d5b87738b1d34af19de5bb07039ebe.jpg,legacy_train,78d5b87738b1d34af19de5bb07039ebe,013608e5ad2fc0b862085e6b42935174b9a862ad54690262e1a757a9ac4df234,ea83dcb19db73edb35a0faa85a494745e06cb6598a0b5d5f1aa3b9c35df1ee68,1920,1080,14,historical_train
bb_V0016_I0004280,bb_V0016,,data/train/images/bb_V0016_I0004280_jpg.rf.88fe31cd7eb1ec44cc46adee75a94186.jpg,legacy_train,88fe31cd7eb1ec44cc46adee75a94186,1fca185cfd9d346b338bffd0cec9d0e29c8b0a2cc0efef4885b0f6924d94c71c,be479ed3f0c2d3bd33f699898f1249647f4ba16676cc10d38cce104d2d6863d7,1920,1080,4,historical_train
bb_V0016_I0004280,bb_V0016,,data/train/images/bb_V0016_I0004280_jpg.rf.cb7677924b83f21235b63392315c7cf9.jpg,legacy_train,cb7677924b83f21235b63392315c7cf9,4cf0e64b2e45ee4a94f0e7812b6f6883d7bb5a30c622afe90396c39c7801cdab,502c3e2ab7a7af43c5ad84cae198d568fb711d2060acc2add69d2a3bae5ae174,1920,1080,4,historical_train
bb_V0016_I0004280,bb_V0016,,data/train/images/bb_V0016_I0004280_jpg.rf.ef529b75ec6a2c2d8c28cef9468876ca.jpg,legacy_train,ef529b75ec6a2c2d8c28cef9468876ca,194a8d403858af3dc9403fcaf5e8e9f31c71f682bfd5aa45bd25bf0c48eaae99,f4dddd5b16b1fdccaba48eea3c0552bef42c6b329c49752f37cab80df14b68f0,1920,1080,3,historical_train
bb_V0016_I0005000,bb_V0016,,data/train/images/bb_V0016_I0005000_jpg.rf.6d733fd0f1692d6645d031a6732ace60.jpg,legacy_train,6d733fd0f1692d6645d031a6732ace60,9d5917ba195bc3be70998b3f12e16fcd9e87b27cd170e31af66600101ed5bfb6,6d920080f11374600cd5b65e8294520a1df49e2c6f895d5b6673e45c71814650,1920,1080,3,historical_train
bb_V0016_I0005000,bb_V0016,,data/train/images/bb_V0016_I0005000_jpg.rf.e28811798aa9d651f57f28f5cc6f183d.jpg,legacy_train,e28811798aa9d651f57f28f5cc6f183d,7f58d40161b2b34e407067e927d26fb02e37a54f9958e827781abb7c2e11deaf,cb4aad021530c84f172470e7842189450a9a48e7281259cb56f9acacb94b456e,1920,1080,3,historical_train
bb_V0016_I0005000,bb_V0016,,data/train/images/bb_V0016_I0005000_jpg.rf.fc3be0f19a66b51af1de0f1844012102.jpg,legacy_train,fc3be0f19a66b51af1de0f1844012102,54867af095994b2198165af99c9daa646e52a3ffdf27719e42d6cd1198dd0673,19ea266aa29e8d9358c07fd4036e25ad1e608c2ed62fbe6815a11030849270b9,1920,1080,3,historical_train
bb_V0016_I0005480,bb_V0016,,data/train/images/bb_V0016_I0005480_jpg.rf.8d87939b3d90cb2519812b7e3e871e51.jpg,legacy_train,8d87939b3d90cb2519812b7e3e871e51,b92f63ed20340d3f43b9bf37b8d7353869b925ee7e2cce5b62a37d373400fec6,b961bad78f99671b779f95c4aa3aba778ca659255aacb9889741a4aa1547d230,1920,1080,3,historical_train
bb_V0016_I0005480,bb_V0016,,data/train/images/bb_V0016_I0005480_jpg.rf.c20b378dcada27f6520867b6a7687b4f.jpg,legacy_train,c20b378dcada27f6520867b6a7687b4f,7e09871dbe902104a79634630b746bfacf21599aa1c4bd3815e2ba0ca132998a,8c1d2fe5e9685574c0ad04f92ef4da493aac868345621d4af0c27bf029a476ab,1920,1080,3,historical_train
bb_V0016_I0005480,bb_V0016,,data/train/images/bb_V0016_I0005480_jpg.rf.f1e84ffd662b417933ba2308ccb74f5c.jpg,legacy_train,f1e84ffd662b417933ba2308ccb74f5c,20e8b1e8faf80d48322f5394cedfdaac4926046ab46cd2e6c1f422ab83864840,29973c890b08c2bb479058296d3ec7cd46b0ea97638bbd7453ede2b1fab611e0,1920,1080,3,historical_train
bb_V0016_I0005640,bb_V0016,,data/train/images/bb_V0016_I0005640_jpg.rf.9b82fa980b91cedb154a856605c62278.jpg,legacy_train,9b82fa980b91cedb154a856605c62278,000d0b7e616095e8df33362d993ed78ec28e8dc121a847b94ca2dd6e459f7a7d,a7c0c15bf9ab5e176dc730026586fd44ebf318e9c862da8e3c0db7139427af6d,1920,1080,7,historical_train
bb_V0016_I0005640,bb_V0016,,data/train/images/bb_V0016_I0005640_jpg.rf.d3485fe6452fe69ccc43a64bc53db1e0.jpg,legacy_train,d3485fe6452fe69ccc43a64bc53db1e0,2eaab34cdcc38e09fb90dae00d4cc82868ec04f84f1b8f395cf2e128a8a50b99,32e4e52180ad7219d9a4f88f8ade5db24bf42b0f7b2c6d8aeb210525eeb4fa59,1920,1080,7,historical_train
bb_V0016_I0005640,bb_V0016,,data/train/images/bb_V0016_I0005640_jpg.rf.f1fa58c2c627c397e690da7b482e8f93.jpg,legacy_train,f1fa58c2c627c397e690da7b482e8f93,50744187f20399fb9cdae4e1f131dd73a43fa1ba2dfdf26fd49cdc30c857c94a,caf7f621c2093be62c8e27b222cf30222b1c1d6fbd60079dbfbd6d09f303bcf0,1920,1080,7,historical_train
bb_V0016_I0006120,bb_V0016,,data/train/images/bb_V0016_I0006120_jpg.rf.a4f45c96e005e63a634cb4c2d49d6caa.jpg,legacy_train,a4f45c96e005e63a634cb4c2d49d6caa,a7541ece43ae5d7580b255a9a0e659d0e15352da2e8f8f5e965c66fa2e1c9d8b,de23ad6e66925640ea35142adb2f58ff1ed014ff7bcb885ff7a6de6647c6129c,1920,1080,5,historical_train
bb_V0016_I0006120,bb_V0016,,data/train/images/bb_V0016_I0006120_jpg.rf.bf75af3942960aa62ff428d1b997a934.jpg,legacy_train,bf75af3942960aa62ff428d1b997a934,87fc701f3cf5eee9260498675d5d4f553dbdfedd173b5a18f5173d7ccabf38c5,11c999b6d529f44cb189f4635fc2d42acccf42593685ba17e1d9170002c9de12,1920,1080,5,historical_train
bb_V0016_I0006120,bb_V0016,,data/train/images/bb_V0016_I0006120_jpg.rf.f5cb7ab738318815fc8c7684ecc3a158.jpg,legacy_train,f5cb7ab738318815fc8c7684ecc3a158,f7f0d91d7961862c6bfd3ecd85dd0d3053f554d7a311d33eb6e8083fd3d17fa0,c107cce1aa7ac0eab688a4de2b8d56852f0a347646ac09d0d102867bc4143905,1920,1080,5,historical_train
bb_V0018_I0000000,bb_V0018,,data/train/images/bb_V0018_I0000000_jpg.rf.2a09b1760cebaa9adeb43b132608e8c9.jpg,legacy_train,2a09b1760cebaa9adeb43b132608e8c9,04139b4c8a50ce47c1f3b84415a862dc342b3b4e76e71f9eebf36c0f49d112b0,78028231f81e408cff4dda1ac5c78193605755849453f300b0ea7dedf2bdcbbc,1920,1080,165,historical_train
bb_V0018_I0000000,bb_V0018,,data/train/images/bb_V0018_I0000000_jpg.rf.db61ab10ad1eb25e6726b1f4ccb766de.jpg,legacy_train,db61ab10ad1eb25e6726b1f4ccb766de,791096967daebf193ba065c8238826acce763bd5aa858da35e9afb199bccc81a,8d78a229164ce4ec733c8e95f967a85f78e7a3c4c4c9c236049cf89f354959ff,1920,1080,160,historical_train
bb_V0018_I0000000,bb_V0018,,data/train/images/bb_V0018_I0000000_jpg.rf.fe85e62180bfac606985468bf8a932c6.jpg,legacy_train,fe85e62180bfac606985468bf8a932c6,76f852dc4efc0682172d3fe6ff6de4969dcf3be7efb310e79f23f327819b763c,e229c899484dd089ed2b1c584a27eafa6ac59b54d78972598e466ae3f33405f4,1920,1080,171,historical_train
bb_V0018_I0000680,bb_V0018,,data/train/images/bb_V0018_I0000680_jpg.rf.5aa71dd8f55b1d186b5e6a071c7c9096.jpg,legacy_train,5aa71dd8f55b1d186b5e6a071c7c9096,7b82c552775cf779d89b28424c822b3324e8d848936bd3a3b6b68a7cc836f0ce,4db2c3ff7d1eecce0960d4c6fed3b11200d1279f447597b6f475dac23c792b51,1920,1080,93,historical_train
bb_V0018_I0000680,bb_V0018,,data/train/images/bb_V0018_I0000680_jpg.rf.92353e0c1c230eecddaf616ec666eaae.jpg,legacy_train,92353e0c1c230eecddaf616ec666eaae,1711b502f844d953a9b9b641132466e35fa7b91e957ddbc2bb2480373dc22b85,40ab2b7cf21ffc339a34f3793216318552974a9542256a02253c3be9c2cdcbb0,1920,1080,95,historical_train
