split,class_id,class,cx,cy,bw_px,bh_px,area_px,sqrt_area,aspect,area_frac
train,0,dry-person,0.7226424692708333,0.17940276064814814,8.209176000000156,16.382639,134.48796689546657,11.59689470916532,0.5010899648097084,6.485723712165633e-05
train,0,dry-person,0.7174603408854168,0.17713647962962964,8.379204999999885,14.249816000000013,119.40212947627847,10.92712814404034,0.588021978669751,5.7582045465026274e-05
train,0,dry-person,0.38991776536458334,0.19752670925925928,12.41091499999996,26.652905999999984,330.78695086898875,18.187549336537586,0.46564959933449535,0.00015952302800394905
train,0,dry-person,0.4899208731770833,0.4057605601851852,34.220941000000096,13.810663999999967,472.6139179148242,21.739685322350557,2.4778635552932267,0.0002279195205993558
train,0,dry-person,0.44865474375000003,0.3901524814814815,39.251003999999945,16.20672999999996,636.1304240569176,25.221626118411113,2.421895348413902,0.0003067758603669549
train,0,dry-person,0.6888374458333333,0.3532297236111111,19.61727599999982,22.53511499999995,442.07757064673496,21.025640790395308,0.8705203412540766,0.00021319327288133437
train,0,dry-person,0.5091797268229167,0.2237952851851852,7.980629000000192,19.41153199999999,154.91623521363167,12.446535068589638,0.41112824067673776,7.470883256830231e-05
train,0,dry-person,0.5039227869791667,0.22486858981481483,10.77047400000005,22.576629999999998,243.1610064226211,15.593620696381617,0.4770629628957046,0.00011726514584424244
train,0,dry-person,0.6750387783854166,0.2246203898148148,22.991876999999974,26.64582400000002,612.6375079716478,24.751515266174064,0.8628698065407907,0.00029544632907583325
train,1,wet-swimmer,0.276177571875,0.5038369449074074,17.44469800000001,24.08261500000002,420.1139457252705,20.496681334432424,0.7243689275437902,0.00020260124697399234
train,1,wet-swimmer,0.32670307864583337,0.49941613240740745,18.317482000000034,17.362267999999943,318.03303156917553,17.833480635287536,1.0550166602658186,0.00015337241105766567
train,0,dry-person,0.6275312890625,0.2205958675925926,9.976772000000054,20.001438000000004,199.5497865981371,14.126209208352293,0.4988027360832782,9.62335004813547e-05
train,0,dry-person,0.6178979651041667,0.2228171898148148,9.426941999999698,23.120203999999998,217.952822136161,14.763225329722532,0.4077361082107969,0.00010510842116905913
train,0,dry-person,0.15962198072916667,0.2745859490740741,12.404681999999987,26.915584000000006,333.87926036428775,18.272363294447924,0.4608735965008221,0.0001610143038022221
train,0,dry-person,0.18754366666666666,0.19359602175925927,13.907724000000012,28.526123000000023,396.7334454740527,19.91816872792408,0.48754343518745963,0.00019132592856580473
train,0,dry-person,0.1529322453125,0.10490849490740742,13.667998000000008,22.525048999999985,307.872324681902,17.546290909531336,0.6067910440505597,0.00014847237880107156
train,0,dry-person,0.9514371611979167,0.2427949625,22.93647900000039,31.756148999999986,728.3742446593831,26.988409450343365,0.7222689060943882,0.0003512607275556438
train,0,dry-person,0.5413394361979167,0.21882987361111111,13.098111000000188,24.489801,320.7701318659156,17.910056724251756,0.5348394215208278,0.00015469238612360897
train,0,dry-person,0.8555918804687499,0.6923654981481482,36.26580900000015,29.722443999999918,1077.9084771171974,32.83151652173864,1.2201489554492977,0.0005198246899677843
train,1,wet-swimmer,0.3644129026041667,0.6926568962962962,38.03753600000004,30.750817999999946,1169.685346704447,34.20066295708969,1.2369601354994884,0.0005640843685881786
train,1,wet-swimmer,0.42605091770833325,0.6293995347222222,18.343841999999988,22.715872999999938,416.6963852040646,20.41314246273867,0.8075340974128548,0.0002009531178646145
train,0,dry-person,0.38001522526041664,0.5471628574074074,18.153994999999945,18.639775999999983,338.3864003051187,18.395282012111657,0.9739384743679302,0.00016318788594961355
train,0,dry-person,0.36953598151041667,0.5430662171296297,20.405620999999954,23.320309000000044,475.86538705688884,21.814339024066,0.8750150351781323,0.00022948755162851506
train,0,dry-person,0.5837109260416666,0.5247431009259258,30.794084000000055,19.864006000000053,611.6938693405067,24.732445680532823,1.5502454036713427,0.00029499125643350055
train,0,dry-person,0.5549749809895833,0.5191440782407407,16.871490999999992,21.1220769999999,356.36093200680517,18.877524520095456,0.7987609835907743,0.00017185615933970158
train,0,dry-person,0.5435231356770833,0.5197968101851852,14.931156999999828,20.396195999999954,304.5388046787678,17.45104021767092,0.7320559676912235,0.00014686477849091813
train,0,dry-person,0.5321253643229167,0.522513538425926,21.877621000000005,19.448714999999996,425.491615707015,20.627448114272763,1.124887736799064,0.00020519464492043548
train,1,wet-swimmer,0.3738867138020833,0.7033932291666667,38.71570300000002,30.10961300000001,1165.71483435294,34.14256631176016,1.2858253276121485,0.0005621695767519965
train,1,wet-swimmer,0.43476253567708334,0.6420984027777779,18.855441000000006,22.41308200000002,422.6085452791625,20.557445008540398,0.8412694425514523,0.0002038042753082381
train,0,dry-person,0.3875990450520833,0.5585011444444445,18.57041300000006,18.33698399999998,340.5253660543927,18.453329402966627,1.0127299560276695,0.0001642194087839471
train,0,dry-person,0.37705473593750005,0.554082912037037,20.929117999999924,22.98189600000011,480.99081324772857,21.931502758537285,0.9106784749178146,0.00023195930422826417
train,0,dry-person,0.5912219588541667,0.5424153930555555,31.225373999999775,19.340800999999928,603.9237446845674,24.574860013529424,1.6144819441552545,0.0002912440898363076
train,0,dry-person,0.5623814447916666,0.5359299310185186,17.347396000000046,20.843776999999996,361.58525375469287,19.01539517745274,0.8322578004936461,0.00017437560462707025
train,0,dry-person,0.5509257265625,0.5362270564814815,15.39219000000017,20.15129200000006,310.17251520948435,17.611715283000812,0.7638314208339656,0.00014958165278235164
train,0,dry-person,0.5395511927083334,0.5385881777777778,22.308911999999808,19.08135799999995,425.68433646249116,20.63211904925161,1.1691469758074802,0.000205287585099581
train,1,wet-swimmer,0.6544834466145834,0.7212661268518519,36.68487500000012,29.04219199999991,1065.409183246,32.64060635536662,1.2631579255450218,0.0005137968669203318
train,1,wet-swimmer,0.5913251700520834,0.6632383546296297,17.323412999999803,21.90902200000003,379.5390365320822,19.48176163831398,0.790697686094787,0.00018303387178437606
train,0,dry-person,0.6351113700520834,0.5773761217592592,17.323412999999803,17.83292499999995,308.92712477302064,17.5763228456074,0.9714285794394275,0.00014898105940056936
train,0,dry-person,0.6454608356770833,0.5724225319444445,19.36146100000002,22.418535000000006,434.0555910796356,20.834000841884297,0.8636363170028735,0.0002093246484759045
train,0,dry-person,0.4312704893229167,0.571834661574074,29.93383900000005,18.46981499999994,552.8724685697841,23.513240282227887,1.6206897037138783,0.00026662445436428635
train,0,dry-person,0.45979786197916667,0.5638735342592593,15.922254000000038,20.380485999999983,324.5032747354445,18.01397442918815,0.7812499662667539,0.00015649270579448519
train,0,dry-person,0.4712419822916667,0.5635786777777778,14.011584000000035,19.743595999999997,276.63905381606463,16.63246986517831,0.7096774062840445,0.00013341003752703734
train,0,dry-person,0.48268610312500004,0.5653478171296296,21.017375999999892,18.469815000000057,388.18704650543924,19.702462955311937,1.1379310512855612,0.0001872044012854163
train,0,dry-person,0.2989643463541667,0.48684903425925924,40.93816600000007,95.52238799999998,3910.511376660414,62.534081720773784,0.428571425580358,0.0018858561808740423
train,0,dry-person,0.2782130385416667,0.5023138773148148,48.17642000000003,96.71356699999998,4659.313423490142,68.25916365946877,0.4981350755060046,0.002246968279075107
train,0,dry-person,0.68508555703125,0.4795983569444444,46.50171100000016,95.76055899999997,4453.029839816462,66.73102606596471,0.48560400529825826,0.0021474873841707477
train,0,dry-person,0.21501567005208333,0.5759789662037037,55.958347000000046,85.69882900000005,4795.56481067567,69.25001668357683,0.6529651297802449,0.0023126759310743007
train,0,dry-person,0.7939739385416666,0.4275485046296297,58.35167200000001,86.62286800000003,5054.589181235298,71.0956340518551,0.6736289544234438,0.0024375912332346155
train,0,dry-person,0.22756876484375,0.5476889074074074,52.61630699999999,82.01953800000007,4315.565191406169,65.69296150582777,0.6415094291313851,0.0020811946332012776
train,1,wet-swimmer,0.5240209510416667,0.18265779999999998,24.225860000000097,15.020034000000013,363.8732408792418,19.075461747471326,1.6129031398996883,0.00017547899347957263
train,1,wet-swimmer,0.5978341203124999,0.1539456689814815,12.112930000000048,11.14389499999999,134.9852200623504,11.61831399396446,1.086956580262113,6.509703899611807e-05
train,1,wet-swimmer,0.6441408432291666,0.11132609953703704,8.721310000000102,15.02003299999999,130.99436400323145,11.445276929949378,0.5806451956530393,6.317243634415097e-05
train,1,wet-swimmer,0.5946797111979166,0.11985001342592594,8.72130900000002,14.050999000000017,122.54310403769142,11.069918881260667,0.6206896036360126,5.909679014163359e-05
train,1,wet-swimmer,0.5669209125000001,0.15574017731481482,31.978135999999964,10.174861000000002,325.37308883909566,18.038101031957208,3.142857283259197,0.0001569121763305824
train,1,wet-swimmer,0.5811788408854166,0.13039274907407405,14.050999000000175,7.75227600000003,108.92722232372579,10.436820508360091,1.8124998387570463,5.253048916074739e-05
train,1,wet-swimmer,0.5874876588541667,0.11783119166666667,10.174862000000005,9.690343999999993,98.59791293252796,9.92964817768122,1.05000008255641,4.75491478262577e-05
train,1,wet-swimmer,0.49197215625,0.09405395787037037,14.535515999999973,11.628413000000007,169.02498321610778,13.000960857417724,1.2499999785009326,8.151281983801494e-05
train,1,wet-swimmer,0.49828097421875006,0.1007833638888889,6.783241000000082,8.721310000000004,59.15874756571075,7.691472392572877,0.7777777650376009,2.8529488602291064e-05
train,1,wet-swimmer,0.40503664609375,0.09764297407407407,7.267759000000069,9.690344000000007,70.42708481909672,8.392084652760404,0.7500001031955176,3.396367902155513e-05
train,1,wet-swimmer,0.5796647244791666,0.14093548425925928,20.83424000000015,7.267757999999983,151.41821443392072,12.30521086507341,2.8666667217043,7.302190125092627e-05
train,1,wet-swimmer,0.7973189408854167,0.1849009351851852,15.504551000000077,13.08196399999999,202.82997801816487,14.241838997059505,1.1851852672886187,9.781538291771068e-05
train,1,wet-swimmer,0.7940081013020833,0.9493458777777778,28.286231000000157,44.52462199999999,1259.4337430796886,35.48850156148733,0.6352941300658356,0.0006073658097413622
train,1,wet-swimmer,0.74648690859375,0.6999052162037036,45.50678299999994,57.62009899999994,2622.105341631511,51.206497064645134,0.7897727319073157,0.001264518393919517
train,1,wet-swimmer,0.6780690213541667,0.32398525648148147,34.697775999999934,21.288008000000016,738.6465330702072,27.178052414958053,1.6299212213749594,0.00035621457034635764
train,1,wet-swimmer,0.7214208481770834,0.2260535189814815,11.565924999999808,23.299472999999985,269.47995725752037,16.41584470130978,0.4964028585539173,0.00012995754111570234
train,1,wet-swimmer,0.6788168955729166,0.19035621898148147,19.947030999999882,11.23068099999997,224.01874205810907,14.96725566221507,1.7761194534863856,0.00010803372977339365
train,1,wet-swimmer,0.5761483549479167,0.2759521375,41.737905000000026,14.415500999999978,601.6728112654044,24.529019777916208,2.8953489025459533,0.0002901585702475909
train,1,wet-swimmer,0.5984979692708333,0.19540040231481481,11.901169999999865,13.745012999999995,163.5817363652081,12.789907597993352,0.8658536736196517,7.888779724402396e-05
train,1,wet-swimmer,0.6153736736979167,0.1365461537037037,12.605182999999798,8.448154000000041,106.49052718218081,10.319424750545974,1.4920635916437763,5.1355385408073307e-05
train,1,wet-swimmer,0.45389657473958334,0.08008378611111111,5.4980049999998215,9.252740000000003,50.871610783698365,7.1324337209467545,0.5942029063823062,2.4532991311582932e-05
train,1,wet-swimmer,0.43308349609374996,0.09659766805555556,4.425223000000038,4.425222999999988,19.582598599729117,4.425223000000013,1.0000000000000113,9.443768614838502e-06
train,1,wet-swimmer,0.41153255312500003,0.09283537546296297,6.184717999999947,8.104115000000002,50.12166591456958,7.0796656640387745,0.7631577291289604,2.4171328083800917e-05
train,1,wet-swimmer,0.50289266796875,0.06864546342592592,6.397985000000119,3.6255249999999957,23.196054567125405,4.816228251144811,1.7647058012288226,1.1186368907757237e-05
train,1,wet-swimmer,0.6325740468750001,0.15957978657407407,8.317379999999943,13.649034999999987,113.52421072829912,10.654774081523227,0.6093749484853656,5.4747401007088696e-05
train,1,wet-swimmer,0.5341050598958333,0.10764552592592594,16.208228000000133,7.251050000000006,117.52667163940107,10.840971895517535,2.2352939229491064,5.667760013474203e-05
train,1,wet-swimmer,0.4667373885416667,0.08878726759259259,3.1989919999999117,4.478590000000006,14.326973581279622,3.78509888659195,0.7142855228989274,6.909227228626361e-06
train,1,wet-swimmer,0.43291470755208333,0.08888600185185186,4.691854999999876,7.677581999999992,36.02210149460901,6.001841508621251,0.6111110242782012,1.7371769625100795e-05
train,1,wet-swimmer,0.9237976815104167,0.9099988050925927,62.71202300000006,78.58358500000003,4928.135589942462,70.20068083674447,0.798029550318938,0.002376608598544783
train,1,wet-swimmer,0.47358763229166667,0.2023529736111111,24.575455999999924,15.583896999999956,382.98137503202975,19.569909939292764,1.5769775685760752,0.0001846939501504773
train,1,wet-swimmer,0.40015037161458333,0.17058658425925927,12.372306999999978,11.425826000000026,141.36382700058206,11.889652097541882,1.0828369870152015,6.817314187913873e-05
train,1,wet-swimmer,0.35440163828125,0.1260509240740741,9.070904999999954,15.223024000000006,138.08660451671935,11.751025679348988,0.5958674833594133,6.659269122141172e-05
train,1,wet-swimmer,0.40375117239583336,0.13662145231481482,9.048349999999878,14.253989000000026,128.9750813681485,11.356719657020177,0.6347942319865592,6.21986310610284e-05
train,1,wet-swimmer,0.43104008515625,0.1736602263888889,32.21495900000001,10.919160999999992,351.7603239293988,18.75527456289027,2.95031449760655,0.0001696375018949647
train,1,wet-swimmer,0.41711401380208335,0.1477228300925926,14.231434999999912,8.07931700000002,114.98027472989456,10.722885559861886,1.7614651089937279,5.54495923658828e-05
train,1,wet-swimmer,0.41096965598958335,0.13490022499999998,10.400407000000023,9.927165999999993,103.24656675656215,10.161031776181105,1.0476713092135288,4.979097548059517e-05
train,1,wet-swimmer,0.5067964580729167,0.11507525416666667,14.806170999999821,11.966731000000012,177.18146549699904,13.310952839560324,1.237277833018876,8.544630859230277e-05
train,1,wet-swimmer,0.5003995364583333,0.12154361296296295,6.986232000000001,8.879191999999998,62.032095284544,7.876045662929082,0.786809430407632,2.9915169408055554e-05
train,1,wet-swimmer,0.5936849796874999,0.1222615087962963,7.493303999999981,9.859503000000016,73.88025326791193,8.595362311613858,0.7600082884502362,3.5628980163923575e-05
train,1,wet-swimmer,0.4184901013020833,0.1583282166666667,21.00339900000005,7.752680000000004,162.8326313593205,12.76058898951457,2.709179148371923,7.852653904288218e-05
train,1,wet-swimmer,0.20026027473958335,0.1932875199074074,15.809037000000021,13.442837,212.5183075179693,14.578007666274884,1.1760193923351165,0.00010248760972124292
train,1,wet-swimmer,0.19356274661458334,0.9578694592592591,29.322553000000013,45.18299200000002,1324.8806776185772,36.39891039054022,0.6489732463932446,0.0006389277959194527
train,1,wet-swimmer,0.24434969947916665,0.7103951412037037,46.84790599999996,58.679280999999875,2749.001440435578,52.43092065218365,0.7983721886435531,0.0013257144292224046
train,1,wet-swimmer,0.31768925572916673,0.3373061925925926,35.19326000000003,22.09560799999997,777.6164772020796,27.885775535245198,1.5927717399765635,0.00037500794618155846
train,1,wet-swimmer,0.2756195838541666,0.23758063287037037,12.108225999999966,23.56867300000001,285.3748192040973,16.893040555332167,0.5137423731917347,0.00013762288734765497
train,1,wet-swimmer,0.31869089739583334,0.20364620972222222,20.208427999999827,11.694953000000005,236.3366156638821,15.373243498490554,1.7279614548258397,0.00011397406233790611
train,1,wet-swimmer,0.4202387877604167,0.2934903712962963,42.07342899999993,15.386961999999997,647.3822532326968,25.443707537084624,2.7343558137077313,0.0003122020897148422
train,1,wet-swimmer,0.39894378359375005,0.2120138486111111,12.221089000000056,14.022014999999996,171.36429327433575,13.090618521457866,0.8715643935625557,8.264095933368815e-05
train,1,wet-swimmer,0.38283861874999997,0.1524613134259259,12.80181600000006,8.741543000000004,111.90762504208857,10.578640037457015,1.4644801266778706,5.3967797570451666e-05
train,1,wet-swimmer,0.5450549416666667,0.10268058333333334,5.713364000000212,9.380708000000006,53.59539938171402,7.320887882061439,0.6090546683683372,2.584654676973091e-05
train,1,wet-swimmer,0.5656518151041666,0.12005567361111111,4.528221999999857,4.528221000000003,20.50478995306137,4.528221499999903,1.0000002208372458,9.88849824125259e-06
train,1,wet-swimmer,0.5872520153645833,0.1171851212962963,6.37334299999992,8.248066000000009,52.5677537046374,7.2503623154044785,0.7727075656281016,2.5350961470214794e-05
train,1,wet-swimmer,0.49620860260416666,0.08921488842592593,6.482370000000017,3.774439000000001,24.467310140430072,4.946444191581471,1.717439333368486,1.1799435831611725e-05
train,1,wet-swimmer,0.36533668151041665,0.174783225,8.63506499999989,13.842624000000015,119.53195801055861,10.933067182202743,0.6238026114123941,5.764465567638822e-05
train,1,wet-swimmer,0.4644856088541667,0.12692343749999999,16.37699799999993,7.628300999999983,124.92867022039718,11.177149467569858,2.1468735960995726,6.0247236796102035e-05
train,1,wet-swimmer,0.5321001791666666,0.11085273425925926,3.3032319999998805,4.553048000000016,15.03977385113551,3.878114728980502,0.7254990503064911,7.252977358765196e-06
train,1,wet-swimmer,0.5659215674479167,0.11235099166666666,4.870552999999802,7.786786000000005,37.92595391265648,6.158405143594929,0.6254895151863425,1.82899083297919e-05
train,1,wet-swimmer,0.06428831145833333,0.9131519226851852,64.54107599999999,80.04322300000003,5166.075738927949,71.87541818263007,0.806327801168126,0.00249135596977621
train,1,wet-swimmer,0.51503192734375,0.17723795185185187,25.539943000000065,15.160976000000005,387.2104628643691,19.677664060156356,1.684584356574409,0.0001867334408103632
train,1,wet-swimmer,0.5902580885416666,0.1477623851851852,13.08789400000002,11.214366000000002,146.77243348520426,12.114967333228938,1.1670649950251328,7.078145904957767e-05
train,1,wet-swimmer,0.6386622216145834,0.10466387407407407,10.03539300000007,15.070771999999998,151.24111983339705,12.298012840837217,0.6658844682939979,7.293649683323546e-05
train,1,wet-swimmer,0.5887816078125,0.11369935462962963,9.950612000000234,14.101737999999994,140.32092336365923,11.845713290623712,0.7056301854424071,6.76701983813943e-05
train,1,wet-swimmer,0.5592565690104168,0.14987662314814815,32.86832100000005,10.360904000000012,340.5455185221849,18.45387543369102,3.172341042827924,0.00016422912737373886
train,1,wet-swimmer,0.5747619044270833,0.12438172777777778,14.729235000000003,7.83402200000001,115.38915103317017,10.741934231467356,1.8801625780473918,5.564677422510135e-05
train,1,wet-swimmer,0.58168890625,0.11175491944444443,11.022657999999979,9.749539999999989,107.46584507731967,10.366573449183663,1.1305823659372638,5.182573547324444e-05
train,1,wet-swimmer,0.48734353776041667,0.08896558425925927,15.55287100000001,11.712977999999989,182.17043585983794,13.497052858303473,1.3278323411859925,8.785225494783851e-05
train,1,wet-swimmer,0.49332118567708333,0.09562973888888888,7.546256999999983,8.760773999999996,66.11105212291783,8.130870317679271,0.861368755774317,3.1882258932734294e-05
train,1,wet-swimmer,0.4002314036458333,0.0934537574074074,8.11555399999996,9.732625999999994,78.98565186480357,8.887387234997897,0.8338503914565262,3.8091074394677645e-05
train,1,wet-swimmer,0.5727289546875001,0.13494012314814816,21.470085999999995,7.388968000000016,158.6417784112483,12.59530779343039,2.9056948142149146,7.650548727394305e-05
train,1,wet-swimmer,0.7882195270833333,0.17665441805555554,16.6490739999999,13.17216699999996,219.30438312335602,14.808929168692652,1.2639586181985052,0.00010576021562661845
train,1,wet-swimmer,0.7472885377604166,0.9411336041666667,32.18163099999991,44.68918700000009,1438.1709257239959,37.923224094530724,0.7201212006832849,0.0006935623677295505
train,1,wet-swimmer,0.7120429119791667,0.6921844449074074,50.5478879999999,57.88484900000006,2925.956864148909,54.09211462079209,0.8732490258374838,0.0014110517284668736
train,1,wet-swimmer,0.6621249380208334,0.3169721185185185,36.560236000000046,21.489873999999965,785.6748650502637,28.02989234817472,1.7012773550929199,0.0003788941285929127
train,1,wet-swimmer,0.71029621796875,0.2185920013888889,13.604364999999845,23.366761000000004,317.8899455117614,17.829468458475183,0.5822101317336983,0.0001533034073648541
train,1,wet-swimmer,0.6694490143229166,0.18333534583333333,20.929589000000206,11.346728999999996,237.48237446438327,15.410463148925254,1.8445482394089268,0.00011452660805574038
train,1,wet-swimmer,0.5625680953125001,0.2699931453703704,42.999097999999876,14.65832599999998,630.2947961899453,25.10567258987389,2.9334248672051593,0.00030396161081691034
train,1,wet-swimmer,0.5888818518229166,0.18921025277777778,13.103703000000095,13.814252000000018,181.01785537515755,13.454287620500669,0.9485640626796209,8.729641945175423e-05
train,1,wet-swimmer,0.6086539132812501,0.13018146157407406,13.344300999999987,8.52148899999997,113.7133141841885,10.66364450758691,1.5659588365366701,5.483859673234399e-05
train,1,wet-swimmer,0.44995546171875,0.07538922083333333,6.3075150000000235,9.284726999999975,58.56355482340506,7.652682851353835,0.6793430759999772,2.824245506529951e-05
train,1,wet-swimmer,0.42832969557291667,0.09211836851851851,4.8123790000001065,4.450967999999998,21.419744932872465,4.628147030170116,1.0811982921468115,1.0329738104201613e-05
train,1,wet-swimmer,0.4069639041666666,0.08857897314814814,6.893735999999926,8.140096000000014,56.11567283865549,7.491039503210184,0.8468863266477341,2.7061956422962716e-05
train,1,wet-swimmer,0.49951446171874997,0.06344414074074074,6.715176999999883,3.662747999999999,24.596001126395564,4.95943556530333,1.8333712829820359,1.1861497456787984e-05
train,1,wet-swimmer,0.624720746875,0.15303719444444444,9.5115160000001,13.697423999999994,130.28326753478532,11.414169594621649,0.6944018086904591,6.282950787750064e-05
train,1,wet-swimmer,0.5288075679687501,0.10212137962962962,16.842612999999957,7.345346000000008,123.71482002909782,11.122716396146124,2.29296387127304,5.966185379489671e-05
train,1,wet-swimmer,0.46236795624999993,0.08395989212962962,3.59081800000002,4.497201000000003,16.1486303004181,4.018535840379939,0.7984561953090417,7.787726803828175e-06
train,1,wet-swimmer,0.42854041640624996,0.08440844814814814,5.363556999999979,7.704878000000005,41.32555233104586,6.428495339583429,0.6961248445465295,1.992937515964789e-05
train,1,wet-swimmer,0.8790144807291667,0.9004441421296296,69.5871959999998,78.94843300000004,5493.800081063855,74.12017323956991,0.8814259302651362,0.0026494020452661336
train,1,wet-swimmer,0.37789304479166663,0.26378065231481485,31.173018000000035,30.150950999999974,939.8961382401183,30.657725588179535,1.0338983337540517,0.00045326781358030397
train,1,wet-swimmer,0.4288632713541667,0.16606923472222224,23.507521999999987,24.529587,576.6298060534136,24.01311737474778,0.9583333791963146,0.00027808150369088236
train,1,wet-swimmer,0.5073813747395834,0.22427022453703704,18.397191000000035,19.41925699999998,357.2597801070873,18.901316888171767,0.9473684291834674,0.00017228963161028515
train,1,wet-swimmer,0.7164209479166667,0.6570223736111112,132.45977400000015,78.49468099999996,10397.3877054621,101.9675816397648,1.6874999976113059,0.005014172311661892
train,1,wet-swimmer,0.6733185015625001,0.3557305185185185,22.24016000000013,20.604854000000007,458.25524973664284,21.406897246837126,1.0793650855279113,0.00022099500855355075
train,1,wet-swimmer,0.744437271875,0.27441947777777775,14.717751999999962,18.315426000000016,269.56189764235154,16.418340282816395,0.8035713720226845,0.00012999705711918958
train,1,wet-swimmer,0.6467447815104166,0.25700649861111113,32.05199499999971,17.988365000000023,576.5629850381705,24.011725990402493,1.7818181363342174,0.00027804927905004365
train,1,wet-swimmer,0.6270700080729167,0.19280560185185186,23.221342999999877,9.484774000000034,220.2491903314816,14.840794801205277,2.448275836619807,0.00010621585181880864
train,1,wet-swimmer,0.6401865236979167,0.17130435833333335,27.80019899999992,17.33424199999998,481.895377114156,21.952115549854323,1.6037735598706857,0.0002323955329447126
train,1,wet-swimmer,0.7123014234374999,0.22497827453703703,34.02692000000002,19.02292500000001,647.2915471410007,25.441924988903665,1.78873227960474,0.0003121583464221647
train,1,wet-swimmer,0.7025861044270834,0.1383196712962963,12.559148999999934,15.69893600000001,197.1652763654631,14.041555339970822,0.8000000127397121,9.508356306204817e-05
train,1,wet-swimmer,0.5599097247395833,0.13543912824074072,23.221343000000303,8.176529,189.8699844584495,13.779331785629138,2.840000078272859,9.156538602355781e-05
train,1,wet-swimmer,0.4561201450520833,0.09132869444444444,4.90591699999996,9.403008000000003,46.13037679833564,6.791934687431531,0.5217391073154418,2.224651658870353e-05
train,1,wet-swimmer,0.4299296997395833,0.10136008425925927,8.176529000000023,13.90010000000001,113.65457075290041,10.660889773039603,0.5882352644945013,5.4810267531298424e-05
train,1,wet-swimmer,0.4274809994791666,0.11309491851851852,8.58535600000014,7.358876,63.17857021985703,7.948494839896232,1.166666757260231,3.046806048411315e-05
train,1,wet-swimmer,0.41044656354166664,0.10476697175925925,7.767702000000014,13.08244700000001,101.62054972679427,10.08070184693478,0.5937499307277918,4.900682374941853e-05
train,1,wet-swimmer,0.4009711583333333,0.11782670601851852,10.629487999999832,9.40300900000001,99.94917132939052,9.997458243443207,1.130434736370009,4.8200796358695275e-05
train,1,wet-swimmer,0.37914578750000005,0.10098154166666666,9.403007999999993,6.541223999999994,61.5071816017919,7.842651439519156,1.4374997706851196,2.9662028164444394e-05
train,1,wet-swimmer,0.4675119239583333,0.10306352824074075,8.585356000000033,9.40300900000001,80.7281797362044,8.98488618382027,0.9130434736370053,3.893141383883314e-05
train,1,wet-swimmer,0.5091398270833334,0.1286151824074074,8.17653,13.90009999999998,113.65458465299983,10.660890424959813,0.5882353364364293,5.481027423466427e-05
train,1,wet-swimmer,0.5136113666666666,0.07599770231481481,7.358875999999981,4.905917000000003,36.10203486929193,6.008496889346946,1.5000001019177405,1.741031774174958e-05
train,1,wet-swimmer,0.5033907049479167,0.11574471944444445,11.447141000000087,7.358876,84.23809117351665,9.178131137302225,1.5555556310501883,4.062407946253696e-05
train,1,wet-swimmer,0.4158887846354167,0.048570633796296295,37.612035000000006,10.220661000000002,384.4198592551351,19.606627941977557,3.6800002465593957,0.000185387663606836
train,1,wet-swimmer,0.44058871692708335,0.05368096435185185,16.353058999999917,8.994183,147.08240525579623,12.127753512328498,1.8181817069988366,7.093094389264864e-05
train,1,wet-swimmer,0.3738350208333333,0.05216679212962963,20.032496000000037,6.541223000000001,131.03702358260827,11.447140410714296,3.0625000859930984,6.319300905797081e-05
train,1,wet-swimmer,0.8677582604166667,0.35781892407407406,56.09753199999993,18.210766000000064,1021.5790284295143,31.962149934407016,3.080459767590212,0.000492659639481826
train,1,wet-swimmer,0.6307489091145833,0.21226936851851852,32.92911100000005,31.602857999999994,1040.6540189992393,32.259169533626235,1.0419662360916868,0.0005018586125575035
train,1,wet-swimmer,0.5765774713541667,0.11877835370370371,24.936208000000022,25.624467999999997,638.9770639373445,25.2779956471502,0.973140515541631,0.00030814866123521627
train,1,wet-swimmer,0.4999661427083334,0.18348074722222224,19.528234000000104,20.276119999999985,395.9568159720818,19.898663673022916,0.9631149352045716,0.00019095139659147464
train,1,wet-swimmer,0.30510434947916665,0.633541650925926,137.03156800000005,84.66409400000008,11601.653554119406,107.71097230142993,1.6185322670552633,0.005594933234046782
train,1,wet-swimmer,0.3383359041666667,0.3286808555555556,23.440256000000055,21.640706,507.2636886607372,22.52251514952842,1.083155789834216,0.0002446294794853092
train,1,wet-swimmer,0.2645532302083333,0.2532585435185185,15.784504000000048,19.000915999999993,299.9200346056648,17.318199519744102,0.8307233188126327,0.000144637362367701
train,1,wet-swimmer,0.36167523802083335,0.2277564962962963,33.09969800000001,19.481210000000004,644.8221676745803,25.39334888656044,1.6990576047381043,0.0003109674805529419
train,1,wet-swimmer,0.37924666875,0.1619265023148148,23.77376799999997,10.566324999999978,251.20135916259915,15.849333082581083,2.2499561578883878,0.00012114263076900036
train,1,wet-swimmer,0.3654257315104167,0.1415113236111111,28.80980299999994,18.62905700000002,536.6994622457704,23.16677496428388,1.5464981936552078,0.00025882497214784454
train,1,wet-swimmer,0.29506929088541667,0.20115644953703704,35.13487899999994,20.607754999999987,724.0509783866434,26.90819537588211,1.7049348170142726,0.0003491758190522007
train,1,wet-swimmer,0.30194550989583335,0.11369340462962962,13.473507999999974,16.283888000000005,219.40109523910363,14.812194139934286,0.8274134531016162,0.00010580685534293192
